UNIQ_ID,mod_year,age,hour,drunk_dr,numoccs,deformed,motorcycle,rollover_binary,air_bag_deployed,speedrel_binary,fatality_target
131196_1_2,2004,87,14.0,0,2,6.0,0,0,0,0,1
131196_2_1,2010,49,14.0,0,3,6.0,0,0,1,0,0
131198_1_1,2012,28,23.0,1,1,6.0,0,0,1,0,1
131198_2_1,2009,51,23.0,1,1,6.0,0,0,1,0,0
131200_1_1,2003,56,14.0,0,7,6.0,0,0,0,0,0
131200_1_2,2003,10,14.0,0,7,6.0,0,0,0,0,0
131200_1_3,2003,10,14.0,0,7,6.0,0,0,0,0,0
131200_1_4,2003,9,14.0,0,7,6.0,0,0,0,0,0
131200_1_5,2003,10,14.0,0,7,6.0,0,0,0,0,0
131200_1_6,2003,8,14.0,0,7,6.0,0,0,0,0,0
131200_1_7,2003,8,14.0,0,7,6.0,0,0,0,0,0
131200_2_1,2000,52,14.0,0,1,6.0,0,0,1,0,1
131201_1_1,2006,70,12.0,0,3,6.0,0,1,0,1,1
131201_1_2,2006,45,12.0,0,3,6.0,0,1,0,1,0
131201_1_3,2006,12,12.0,0,3,6.0,0,1,0,1,0
131202_2_1,2015,47,22.0,0,3,6.0,0,0,1,0,0
131202_2_2,2015,11,22.0,0,3,6.0,0,0,1,0,1
131203_1_1,2005,81,7.0,0,1,6.0,0,0,0,0,1
131203_2_1,2002,43,7.0,0,1,6.0,0,0,1,0,0
131205_2_1,2003,22,17.0,0,1,6.0,1,0,0,0,1
131206_2_1,2003,19,18.0,0,1,6.0,0,0,1,0,1
131206_3_1,2015,23,18.0,0,1,6.0,0,0,1,0,0
131207_1_1,1992,29,15.0,0,1,6.0,0,1,0,1,1
131208_1_1,2009,77,14.0,0,1,6.0,0,0,1,0,1
131208_2_1,2003,29,14.0,0,1,6.0,0,0,1,0,0
131209_1_1,2005,23,9.0,0,4,6.0,0,1,0,0,1
131209_1_2,2005,22,9.0,0,4,6.0,0,1,0,0,1
131209_1_3,2005,22,9.0,0,4,6.0,0,1,0,0,0
131209_1_4,2005,27,9.0,0,4,6.0,0,1,0,0,0
131211_1_1,1997,24,9.0,0,1,6.0,0,0,0,0,1
131211_2_1,2000,44,9.0,0,1,4.0,0,0,0,0,0
131212_1_1,2011,21,21.0,0,1,6.0,0,0,1,1,0
131212_2_1,2009,21,21.0,0,1,6.0,0,0,1,0,1
131213_1_1,2001,30,9.0,0,2,6.0,0,1,1,0,0
131213_1_2,2001,25,9.0,0,2,6.0,0,1,1,0,1
131215_1_1,2000,45,6.0,0,3,6.0,0,0,0,0,0
131215_1_2,2000,27,6.0,0,3,6.0,0,0,0,0,0
131215_1_3,2000,51,6.0,0,3,6.0,0,0,0,0,0
131216_1_1,2013,42,9.0,0,1,6.0,0,0,0,0,1
131217_1_1,2012,40,1.0,0,1,4.0,0,0,0,0,0
131218_1_2,2005,17,23.0,1,2,6.0,0,0,1,0,0
131218_2_1,2014,28,23.0,1,4,6.0,0,1,1,0,1
131218_2_2,2014,28,23.0,1,4,6.0,0,1,1,0,0
131218_2_3,2014,9,23.0,1,4,6.0,0,1,0,0,0
131218_2_4,2014,6,23.0,1,4,6.0,0,1,0,0,0
131219_1_1,2000,31,9.0,0,1,6.0,0,1,1,1,1
131219_2_1,2008,17,9.0,0,1,0.0,0,0,0,0,0
131220_1_1,2007,46,14.0,0,1,4.0,1,0,0,0,1
131221_1_1,2007,54,16.0,0,1,6.0,1,0,0,0,1
131221_3_1,2012,38,16.0,0,1,2.0,1,0,0,0,0
131222_2_1,2005,20,19.0,0,1,6.0,0,0,1,0,1
131223_1_1,2004,29,2.0,0,2,6.0,0,1,1,0,1
131223_1_2,2004,27,2.0,0,2,6.0,0,1,1,0,0
131224_1_1,2005,56,18.0,1,1,6.0,1,0,0,1,1
131224_2_1,2008,45,18.0,1,1,6.0,0,0,0,0,0
131226_1_1,1987,71,16.0,0,2,6.0,0,0,0,0,1
131226_1_2,1987,24,16.0,0,2,6.0,0,0,0,0,0
131227_1_1,2000,58,5.0,0,1,6.0,0,0,0,0,1
131228_1_1,2005,60,6.0,0,1,6.0,0,0,1,0,1
131228_2_1,2001,29,6.0,0,2,6.0,0,0,0,0,0
131228_2_2,2001,51,6.0,0,2,6.0,0,0,0,0,0
131229_1_1,2012,27,10.0,0,1,6.0,0,0,1,0,0
131229_2_1,2012,72,10.0,0,2,6.0,0,0,1,0,0
131229_2_2,2012,77,10.0,0,2,6.0,0,0,1,0,1
131229_3_1,2008,37,10.0,0,1,6.0,0,0,0,0,0
131230_1_1,2004,27,9.0,0,2,6.0,0,0,1,0,1
131230_1_2,2004,35,9.0,0,2,6.0,0,0,1,0,1
131231_1_1,1998,72,17.0,0,1,6.0,0,0,0,0,0
131231_2_1,2000,18,17.0,0,2,6.0,1,0,0,0,0
131231_2_2,2000,20,17.0,0,2,6.0,1,0,0,0,1
131232_2_1,1995,27,17.0,0,1,4.0,0,0,0,0,0
131233_1_1,2015,66,13.0,0,1,6.0,0,0,0,0,1
131233_2_1,2013,42,13.0,0,1,6.0,0,0,1,0,0
131234_1_1,2003,77,14.0,0,2,6.0,0,0,1,0,1
131234_1_2,2003,20,14.0,0,2,6.0,0,0,1,0,0
131234_2_1,2011,52,14.0,0,1,6.0,0,0,0,0,0
131235_1_1,2006,23,23.0,1,1,6.0,0,0,1,1,1
131236_1_1,2000,28,11.0,0,1,6.0,0,0,0,1,0
131236_2_1,2007,70,11.0,0,1,4.0,0,0,0,0,1
131237_1_1,2003,18,22.0,0,1,4.0,0,0,0,0,0
131238_1_1,2015,31,23.0,1,1,6.0,0,1,1,1,1
131239_1_1,1998,44,13.0,0,1,6.0,0,1,0,0,1
131240_1_1,2008,20,16.0,0,2,6.0,0,0,1,0,0
131240_1_2,2008,49,16.0,0,2,6.0,0,0,0,0,1
131240_2_1,2015,46,16.0,0,1,6.0,0,0,0,0,0
131241_1_1,1995,69,12.0,0,1,6.0,0,1,0,0,1
131241_2_1,1987,33,12.0,0,1,6.0,0,1,0,0,0
131242_1_1,2015,79,12.0,0,3,6.0,0,0,1,0,1
131242_1_2,2015,61,12.0,0,3,6.0,0,0,1,0,0
131242_1_3,2015,55,12.0,0,3,6.0,0,0,0,0,0
131242_2_1,1996,42,12.0,0,1,6.0,0,0,1,0,0
131243_1_1,1991,32,10.0,0,2,6.0,0,1,0,0,0
131243_1_2,1991,3,10.0,0,2,6.0,0,1,0,0,1
131244_1_2,1999,32,23.0,1,3,0.0,0,0,0,0,0
131244_1_3,1999,41,23.0,1,3,0.0,0,0,0,0,1
131246_1_1,2001,38,12.0,0,1,6.0,1,0,0,0,1
131246_2_1,2011,48,12.0,0,2,6.0,0,0,0,0,0
131246_3_1,2008,56,12.0,0,1,2.0,0,0,0,0,0
131247_1_1,2000,48,18.0,0,1,6.0,1,0,0,0,1
131248_1_1,2006,24,21.0,0,2,4.0,0,0,0,0,0
131248_1_2,2006,35,21.0,0,2,4.0,0,0,0,0,0
131248_2_1,2009,37,21.0,0,2,6.0,0,1,0,0,0
131248_2_2,2009,41,21.0,0,2,6.0,0,1,1,0,1
131250_1_1,2004,34,22.0,0,1,6.0,0,1,1,1,1
131251_1_1,2013,44,1.0,1,1,6.0,1,0,0,0,1
131252_1_1,2006,53,18.0,0,1,6.0,0,0,1,0,0
131252_2_1,2007,58,18.0,0,5,6.0,0,0,1,0,0
131252_2_2,2007,84,18.0,0,5,6.0,0,0,1,0,0
131252_2_3,2007,87,18.0,0,5,6.0,0,0,0,0,0
131252_2_4,2007,84,18.0,0,5,6.0,0,0,0,0,1
131252_2_5,2007,59,18.0,0,5,6.0,0,0,0,0,0
131255_1_1,1999,26,19.0,0,1,6.0,0,1,1,1,1
131256_1_2,2006,29,0.0,1,2,6.0,0,0,1,0,1
131256_3_1,2012,40,0.0,1,2,6.0,0,0,0,0,0
131256_3_2,2012,38,0.0,1,2,6.0,0,0,0,0,0
131256_4_1,2006,28,0.0,1,1,2.0,0,0,0,0,0
131257_1_1,2001,34,8.0,0,2,6.0,0,1,1,0,1
131257_1_2,2001,26,8.0,0,2,6.0,0,1,1,0,0
131258_1_1,2004,16,18.0,0,1,6.0,0,0,1,0,1
131258_2_1,2003,17,18.0,0,3,6.0,0,0,1,0,0
131260_1_1,2008,29,15.0,0,1,6.0,0,0,1,1,1
131261_1_1,2008,35,4.0,1,1,6.0,0,1,1,0,1
131262_1_1,2007,50,21.0,0,2,4.0,0,0,0,0,0
131262_1_2,2007,53,21.0,0,2,4.0,0,0,0,0,0
131263_1_1,2016,22,18.0,0,1,6.0,0,0,1,0,0
131263_2_1,2006,33,18.0,0,2,6.0,0,0,1,0,0
131263_2_2,2006,24,18.0,0,2,6.0,0,0,0,0,1
131264_1_1,2012,74,15.0,0,1,6.0,0,0,1,0,1
131264_2_1,1998,53,15.0,0,2,6.0,0,0,1,0,0
131264_2_2,1998,73,15.0,0,2,6.0,0,0,1,0,0
131266_1_3,2012,1,19.0,0,3,2.0,0,0,0,0,0
131267_1_1,2014,68,2.0,0,1,6.0,0,0,1,0,1
131267_2_1,2006,57,2.0,0,2,6.0,0,0,1,0,0
131267_2_2,2006,36,2.0,0,2,6.0,0,0,1,0,0
131268_1_1,2005,25,23.0,0,1,4.0,0,0,0,0,0
131269_1_1,2011,49,5.0,0,1,6.0,0,1,0,0,1
131270_1_1,2010,48,8.0,0,1,6.0,0,0,1,0,1
131270_2_1,2012,64,8.0,0,1,6.0,0,0,0,0,0
131271_1_1,1996,58,18.0,0,1,6.0,0,1,0,0,1
131272_1_1,2004,74,16.0,0,1,6.0,0,0,1,0,1
131273_1_1,2011,63,5.0,0,1,6.0,0,0,1,0,0
131274_1_1,2001,51,6.0,0,1,6.0,0,0,1,0,0
131274_2_1,1999,60,6.0,0,1,6.0,0,0,1,0,1
131275_1_1,1997,53,12.0,0,1,6.0,0,1,0,1,1
131276_1_1,2004,24,22.0,0,2,4.0,0,0,0,0,0
131276_1_2,2004,26,22.0,0,2,4.0,0,0,0,0,0
131278_1_1,2002,40,22.0,1,1,6.0,0,0,1,0,1
131280_1_1,2005,66,11.0,0,1,6.0,0,1,1,0,1
131281_1_1,2011,56,20.0,0,1,6.0,0,0,1,0,0
131281_2_1,1996,36,20.0,0,6,6.0,0,0,0,0,0
131281_2_2,1996,33,20.0,0,6,6.0,0,0,0,0,0
131281_2_3,1996,6,20.0,0,6,6.0,0,0,0,0,0
131281_2_4,1996,7,20.0,0,6,6.0,0,0,0,0,1
131281_2_5,1996,8,20.0,0,6,6.0,0,0,0,0,0
131281_2_6,1996,1,20.0,0,6,6.0,0,0,0,0,0
131281_3_1,2013,51,20.0,0,5,2.0,0,0,0,0,0
131281_3_2,2013,49,20.0,0,5,2.0,0,0,0,0,0
131281_3_3,2013,20,20.0,0,5,2.0,0,0,0,0,0
131281_3_4,2013,20,20.0,0,5,2.0,0,0,0,0,0
131281_3_5,2013,20,20.0,0,5,2.0,0,0,0,0,0
131282_2_1,2006,48,16.0,0,1,6.0,0,0,1,0,0
131282_3_1,2008,35,16.0,0,2,4.0,0,0,0,0,0
131282_3_2,2008,57,16.0,0,2,4.0,0,0,0,0,0
131283_1_1,2011,22,23.0,1,2,6.0,0,0,1,1,1
131283_1_2,2011,22,23.0,1,2,6.0,0,0,1,1,1
131284_1_1,2002,22,19.0,0,1,6.0,0,0,0,0,1
131284_2_1,2016,60,19.0,0,1,6.0,0,0,0,0,0
131285_1_1,2011,74,19.0,0,2,6.0,0,0,1,0,1
131285_1_2,2011,78,19.0,0,2,6.0,0,0,1,0,0
131285_2_1,2009,45,19.0,0,3,6.0,0,0,1,0,0
131285_2_2,2009,15,19.0,0,3,6.0,0,0,1,0,0
131285_2_3,2009,13,19.0,0,3,6.0,0,0,1,0,0
131287_1_1,2005,45,14.0,1,1,6.0,0,0,1,0,1
131288_1_1,2004,25,20.0,0,1,6.0,0,0,1,0,1
131289_1_1,2000,28,19.0,0,1,6.0,0,0,0,0,1
131289_2_1,2002,29,19.0,0,2,6.0,0,0,0,0,0
131289_2_2,2002,33,19.0,0,2,6.0,0,0,0,0,0
131290_1_1,2003,67,17.0,1,1,6.0,0,1,1,0,1
131291_1_1,2005,50,23.0,0,1,2.0,0,0,0,0,0
131292_1_1,1996,54,4.0,0,1,4.0,0,0,0,0,0
131292_2_1,2008,35,4.0,0,1,2.0,0,0,0,0,0
131293_1_1,1969,44,1.0,0,3,0.0,0,0,0,1,0
131293_1_2,1969,62,1.0,0,3,0.0,0,0,0,1,1
131293_1_3,1969,35,1.0,0,3,0.0,0,0,0,1,0
131294_1_1,2010,33,19.0,0,5,6.0,0,0,1,0,0
131294_1_2,2010,16,19.0,0,5,6.0,0,0,0,0,0
131294_1_3,2010,5,19.0,0,5,6.0,0,0,1,0,0
131294_1_4,2010,8,19.0,0,5,6.0,0,0,0,0,0
131294_1_5,2010,6,19.0,0,5,6.0,0,0,0,0,1
131294_2_1,2013,41,19.0,0,1,6.0,0,0,1,0,0
131294_3_1,2005,26,19.0,0,1,6.0,0,0,1,0,0
131296_1_1,2003,63,19.0,0,1,6.0,0,0,1,0,1
131296_2_1,2012,50,19.0,0,2,6.0,0,0,0,0,0
131296_2_2,2012,55,19.0,0,2,6.0,0,0,0,0,0
131297_1_1,2013,49,8.0,0,1,6.0,0,0,1,0,1
131298_1_1,2004,55,20.0,0,1,6.0,0,0,1,0,1
131298_2_1,2003,45,20.0,0,3,6.0,0,0,1,0,0
131298_2_2,2003,17,20.0,0,3,6.0,0,0,1,0,0
131298_2_3,2003,15,20.0,0,3,6.0,0,0,0,0,0
131298_3_1,2005,41,20.0,0,3,4.0,0,0,0,0,0
131298_3_2,2005,44,20.0,0,3,4.0,0,0,0,0,0
131298_3_3,2005,12,20.0,0,3,4.0,0,0,0,0,0
131299_1_1,2014,81,18.0,0,3,6.0,0,0,1,0,0
131299_1_2,2014,81,18.0,0,3,6.0,0,0,1,0,1
131299_1_3,2014,52,18.0,0,3,6.0,0,0,1,0,0
131300_1_1,2012,68,20.0,0,2,6.0,0,0,1,0,0
131300_1_2,2012,72,20.0,0,2,6.0,0,0,1,0,1
131301_4_1,2013,35,5.0,0,1,6.0,0,0,0,0,0
131302_1_1,1995,55,12.0,0,2,6.0,0,0,0,1,1
131302_1_2,1995,58,12.0,0,2,6.0,0,0,0,1,1
131302_2_1,2006,51,12.0,0,3,6.0,0,0,1,0,0
131302_2_2,2006,85,12.0,0,3,6.0,0,0,1,0,0
131302_2_3,2006,61,12.0,0,3,6.0,0,0,1,0,0
131303_1_1,2004,28,14.0,0,3,6.0,0,0,1,1,0
131303_1_2,2004,28,14.0,0,3,6.0,0,0,1,1,0
131303_1_3,2004,17,14.0,0,3,6.0,0,0,0,1,0
131303_2_1,2006,51,14.0,0,2,6.0,0,0,0,0,0
131303_2_2,2006,57,14.0,0,2,6.0,0,0,1,0,1
131303_3_1,2013,65,14.0,0,3,6.0,0,0,0,0,0
131303_3_2,2013,65,14.0,0,3,6.0,0,0,0,0,0
131303_3_3,2013,30,14.0,0,3,6.0,0,0,0,0,0
131304_1_1,2001,20,19.0,0,1,2.0,0,0,0,0,0
131305_1_1,2003,30,12.0,0,1,6.0,0,0,1,1,1
131305_2_1,2006,69,12.0,0,1,6.0,0,1,1,0,1
131306_1_1,1996,54,16.0,0,1,6.0,0,0,1,0,1
131306_2_1,2004,19,16.0,0,1,6.0,0,0,1,0,0
131307_1_1,1992,18,0.0,0,2,6.0,0,0,1,0,1
131307_1_2,1992,16,0.0,0,2,6.0,0,0,1,0,0
131307_2_1,2003,28,0.0,0,1,6.0,0,0,0,0,0
131308_1_1,1988,58,21.0,0,1,4.0,0,0,0,0,0
131309_1_1,2012,49,18.0,1,1,6.0,0,0,1,0,1
131309_2_1,1998,22,18.0,1,4,6.0,0,0,1,0,0
131309_2_2,1998,22,18.0,1,4,6.0,0,0,1,0,0
131309_2_3,1998,1,18.0,1,4,6.0,0,0,0,0,0
131309_2_4,1998,5,18.0,1,4,6.0,0,0,0,0,0
131310_1_1,2003,40,22.0,0,1,6.0,0,1,0,0,1
131311_1_1,2004,38,21.0,1,7,6.0,0,1,0,0,0
131311_1_2,2004,33,21.0,1,7,6.0,0,1,0,0,0
131311_1_3,2004,11,21.0,1,7,6.0,0,1,0,0,1
131311_1_4,2004,4,21.0,1,7,6.0,0,1,0,0,0
131311_1_5,2004,12,21.0,1,7,6.0,0,1,0,0,0
131311_1_6,2004,9,21.0,1,7,6.0,0,1,0,0,0
131311_1_7,2004,7,21.0,1,7,6.0,0,1,0,0,0
131312_1_1,2006,48,18.0,0,1,4.0,0,0,0,0,0
131313_1_1,2003,32,20.0,0,1,6.0,1,0,0,0,1
131314_1_1,1985,32,17.0,1,1,4.0,0,1,0,0,1
131315_1_1,2002,56,0.0,0,1,6.0,0,0,1,0,1
131319_1_1,2002,31,1.0,0,1,6.0,0,0,1,0,1
131319_2_1,2015,24,1.0,0,1,6.0,0,0,0,0,0
131320_1_1,2010,25,6.0,0,1,4.0,0,0,0,0,0
131321_1_1,2004,30,21.0,0,1,2.0,0,0,0,0,0
131321_2_1,2001,18,21.0,0,1,6.0,0,0,0,0,0
131322_1_1,1999,40,19.0,0,1,6.0,0,0,0,0,1
131324_1_1,2003,17,11.0,0,1,6.0,0,0,1,0,1
131324_2_1,2010,45,11.0,0,1,6.0,0,0,0,0,0
131325_1_1,2003,24,8.0,0,2,6.0,0,0,0,1,1
131325_1_2,2003,19,8.0,0,2,6.0,0,0,1,1,1
131326_1_1,2005,87,12.0,0,1,6.0,0,1,1,0,1
131327_1_1,2012,27,17.0,0,3,6.0,0,0,1,0,1
131327_1_2,2012,21,17.0,0,3,6.0,0,0,1,0,0
131327_1_3,2012,38,17.0,0,3,6.0,0,0,1,0,0
131328_1_1,1997,33,15.0,1,1,6.0,1,0,0,1,1
131329_1_1,1995,66,23.0,0,1,6.0,0,0,0,0,1
131330_1_1,2003,21,22.0,0,1,6.0,1,0,0,1,1
131330_2_1,2016,24,22.0,0,2,6.0,0,0,1,0,0
131330_2_2,2016,27,22.0,0,2,6.0,0,0,1,0,0
131331_1_1,1997,20,13.0,0,2,6.0,0,1,0,0,1
131331_1_2,1997,19,13.0,0,2,6.0,0,1,0,0,0
131332_1_1,2004,17,14.0,0,1,6.0,0,0,1,1,1
131333_1_1,2000,59,9.0,0,2,6.0,0,0,1,0,1
131333_1_2,2000,66,9.0,0,2,6.0,0,0,1,0,0
131333_2_1,2010,35,9.0,0,1,6.0,0,0,1,0,0
131334_1_1,1996,61,14.0,0,1,6.0,0,0,1,0,1
131335_1_1,2005,36,21.0,0,4,6.0,0,0,1,0,0
131335_1_2,2005,60,21.0,0,4,6.0,0,0,0,0,0
131335_1_3,2005,60,21.0,0,4,6.0,0,0,1,0,0
131335_1_4,2005,32,21.0,0,4,6.0,0,0,0,0,1
131335_2_1,2015,55,21.0,0,1,6.0,0,0,0,1,0
150001_1_1,2004,29,13.0,0,1,6.0,1,0,0,1,1
150001_2_2,2010,16,13.0,0,2,4.0,0,0,1,0,0
150003_1_1,1996,69,21.0,0,2,6.0,0,0,0,0,0
150003_1_2,1996,69,21.0,0,2,6.0,0,0,0,0,0
150004_1_1,2008,23,18.0,0,4,2.0,0,0,0,0,0
150004_1_2,2008,22,18.0,0,4,2.0,0,0,0,0,0
150004_1_3,2008,38,18.0,0,4,2.0,0,0,0,0,0
150004_1_4,2008,25,18.0,0,4,2.0,0,0,0,0,0
150007_1_1,1999,18,3.0,0,1,6.0,0,0,1,1,1
150008_2_1,2013,53,8.0,0,1,6.0,1,0,0,1,1
150009_1_1,1994,18,21.0,0,2,6.0,0,1,0,0,0
150009_1_2,1994,16,21.0,0,2,6.0,0,1,0,0,1
150012_1_1,2006,21,21.0,0,1,6.0,1,0,0,0,1
150013_1_1,1990,56,20.0,0,1,2.0,0,0,0,0,0
150015_1_1,2014,18,5.0,1,4,6.0,0,0,1,1,1
150015_1_2,2014,17,5.0,1,4,6.0,0,0,1,1,1
150015_1_3,2014,16,5.0,1,4,6.0,0,0,1,1,0
150015_1_4,2014,17,5.0,1,4,6.0,0,0,1,1,1
150015_2_1,2007,39,5.0,1,1,6.0,0,0,1,0,0
150016_1_1,2012,30,6.0,0,1,4.0,0,0,0,1,0
150017_1_1,1999,19,19.0,0,2,6.0,0,1,1,1,1
150017_1_2,1999,22,19.0,0,2,6.0,0,1,0,1,0
150019_2_1,2014,41,9.0,0,4,6.0,0,0,1,0,0
150019_2_2,2014,39,9.0,0,4,6.0,0,0,1,0,0
150019_2_3,2014,11,9.0,0,4,6.0,0,0,1,0,0
150019_2_4,2014,8,9.0,0,4,6.0,0,0,1,0,0
150020_1_1,2013,56,12.0,1,1,6.0,0,0,0,0,1
150020_2_1,2008,25,12.0,1,1,2.0,0,0,1,0,0
150021_1_1,2006,24,13.0,0,1,6.0,0,0,1,1,0
150021_2_1,2002,38,13.0,0,6,4.0,0,0,0,0,0
150021_2_2,2002,40,13.0,0,6,4.0,0,0,0,0,0
150021_2_3,2002,3,13.0,0,6,4.0,0,0,0,0,0
150021_2_4,2002,14,13.0,0,6,4.0,0,0,0,0,0
150021_2_5,2002,11,13.0,0,6,4.0,0,0,0,0,0
150021_2_6,2002,5,13.0,0,6,4.0,0,0,0,0,0
150023_1_1,2003,20,10.0,0,3,6.0,0,0,1,1,0
150023_1_2,2003,21,10.0,0,3,6.0,0,0,1,1,0
150023_1_3,2003,19,10.0,0,3,6.0,0,0,1,1,1
150024_1_1,1994,66,14.0,0,1,6.0,1,0,0,1,1
150024_2_1,1992,52,14.0,0,1,6.0,1,0,0,0,0
150025_1_1,2004,56,5.0,0,1,2.0,0,0,0,0,0
150026_1_1,2012,21,16.0,0,1,2.0,0,0,0,0,0
150027_1_1,2006,25,1.0,1,1,6.0,1,0,0,1,1
150028_1_1,2014,59,14.0,0,1,6.0,1,0,0,1,1
150028_2_1,1991,43,14.0,0,3,2.0,0,0,0,0,0
150028_2_2,1991,53,14.0,0,3,2.0,0,0,0,0,0
150028_2_3,1991,60,14.0,0,3,2.0,0,0,0,0,0
150030_1_1,2004,31,17.0,0,3,6.0,0,0,0,0,0
150030_1_2,2004,2,17.0,0,3,6.0,0,0,0,0,0
150030_1_3,2004,0,17.0,0,3,6.0,0,0,0,0,0
150030_2_1,2007,56,17.0,0,1,6.0,1,0,0,1,1
150030_3_1,2005,74,17.0,0,2,4.0,0,0,0,0,0
150030_3_2,2005,70,17.0,0,2,4.0,0,0,0,0,0
150031_2_1,2010,60,19.0,0,1,2.0,0,0,0,0,0
150031_3_1,2013,47,19.0,0,2,6.0,1,0,0,0,1
150031_3_2,2013,47,19.0,0,2,6.0,1,0,0,0,1
150032_2_1,2003,32,10.0,0,1,2.0,0,0,0,0,0
150035_1_1,2007,54,0.0,0,1,6.0,1,0,0,0,1
150035_2_1,2013,19,0.0,0,2,2.0,0,0,0,0,0
150035_2_2,2013,18,0.0,0,2,2.0,0,0,0,0,0
150036_1_1,2005,44,15.0,1,1,6.0,0,1,0,1,1
150037_1_1,2015,41,0.0,1,2,6.0,0,1,1,0,1
150037_1_2,2015,7,0.0,1,2,6.0,0,1,0,0,0
150039_1_1,2001,30,1.0,1,1,6.0,1,0,0,1,1
150039_2_1,2006,53,1.0,1,1,6.0,0,0,1,0,0
150039_3_1,2010,25,1.0,1,2,2.0,0,0,0,0,0
150039_3_2,2010,29,1.0,1,2,2.0,0,0,0,0,0
150040_1_1,1993,83,7.0,0,1,6.0,0,0,1,0,1
150043_1_1,2000,28,21.0,2,5,6.0,0,0,0,0,0
150043_1_2,2000,25,21.0,2,5,6.0,0,0,0,0,0
150043_1_3,2000,25,21.0,2,5,6.0,0,0,0,0,1
150043_1_4,2000,27,21.0,2,5,6.0,0,0,0,0,1
150043_1_5,2000,51,21.0,2,5,6.0,0,0,0,0,1
150043_2_1,2000,22,21.0,2,3,6.0,0,1,1,1,0
150043_2_2,2000,23,21.0,2,3,6.0,0,1,1,1,0
150043_2_3,2000,23,21.0,2,3,6.0,0,1,0,1,0
150043_3_1,1998,46,21.0,2,1,4.0,0,0,0,0,0
150045_1_1,2002,36,20.0,1,1,6.0,0,0,1,1,0
150045_2_1,2014,72,20.0,1,4,6.0,0,0,1,1,1
150045_2_3,2014,16,20.0,1,4,6.0,0,0,1,1,1
150045_2_4,2014,14,20.0,1,4,6.0,0,0,1,1,0
150046_1_1,1995,21,18.0,1,1,6.0,0,0,1,1,1
150048_1_1,2008,46,7.0,0,1,0.0,0,0,0,0,0
150049_1_1,2013,39,13.0,0,1,4.0,0,0,0,0,0
150050_1_1,2014,29,5.0,0,1,6.0,1,0,0,1,1
150050_2_1,2011,25,5.0,0,1,4.0,0,0,0,1,0
150051_1_1,2006,25,22.0,0,1,6.0,0,0,0,0,0
150051_2_1,2013,54,22.0,0,1,6.0,0,0,0,0,1
150052_1_1,2003,23,20.0,1,1,6.0,0,0,0,0,1
150052_2_1,2005,48,20.0,1,1,6.0,0,0,0,0,0
150053_1_1,2003,40,9.0,0,1,6.0,0,0,1,0,0
150053_2_1,2008,49,9.0,0,2,6.0,0,0,0,0,0
150053_2_2,2008,11,9.0,0,2,6.0,0,0,0,0,0
150053_3_2,2003,24,9.0,0,2,6.0,0,0,1,0,0
150056_1_3,2001,20,21.0,1,5,6.0,0,1,0,1,0
150056_1_4,2001,19,21.0,1,5,6.0,0,1,0,1,0
150056_1_5,2001,22,21.0,1,5,6.0,0,1,0,1,0
150058_1_1,1997,54,18.0,0,2,2.0,0,0,0,0,0
150058_1_2,1997,17,18.0,0,2,2.0,0,0,0,0,0
150059_1_1,2004,52,12.0,0,1,6.0,0,0,1,0,1
150059_2_1,2013,51,12.0,0,1,6.0,0,0,0,0,0
150060_1_1,2009,73,20.0,1,1,2.0,0,0,0,0,0
150062_1_1,2014,44,19.0,0,2,2.0,0,0,0,0,0
150062_1_2,2014,25,19.0,0,2,2.0,0,0,0,0,0
150065_2_1,2008,66,14.0,0,1,2.0,0,0,0,0,0
150066_1_1,1999,18,19.0,0,2,6.0,0,0,0,0,0
150066_2_1,2013,55,19.0,0,3,6.0,0,0,1,0,0
150066_2_2,2013,13,19.0,0,3,6.0,0,0,1,0,0
150066_2_3,2013,15,19.0,0,3,6.0,0,0,1,0,0
150068_1_1,2015,37,19.0,0,2,0.0,0,0,0,0,0
150068_1_2,2015,31,19.0,0,2,0.0,0,0,0,0,1
150070_1_1,2014,51,5.0,0,1,2.0,0,0,0,0,1
150073_1_1,2014,48,1.0,0,1,6.0,0,0,0,0,0
150074_1_1,1991,34,22.0,1,1,6.0,0,1,0,1,1
150075_1_1,2003,62,10.0,1,1,6.0,1,0,0,1,1
150076_1_1,1998,22,5.0,0,1,4.0,0,0,0,0,0
150077_1_1,1989,17,14.0,0,1,6.0,0,0,0,1,1
150077_2_1,1999,23,14.0,0,1,4.0,0,0,0,0,0
150078_1_1,1993,53,6.0,0,1,0.0,0,0,0,0,0
150080_1_1,2006,36,22.0,0,1,6.0,0,0,0,0,0
150080_2_1,2008,32,22.0,0,1,6.0,1,0,0,1,1
150081_1_1,2005,33,18.0,1,3,6.0,0,0,0,0,0
150081_1_2,2005,10,18.0,1,3,6.0,0,0,0,0,0
150081_1_3,2005,6,18.0,1,3,6.0,0,0,0,0,0
150081_2_1,2005,37,18.0,1,1,6.0,1,0,0,1,1
150083_1_1,2015,27,19.0,0,1,0.0,0,0,0,0,0
150084_1_1,1999,19,0.0,1,3,6.0,0,1,0,1,1
150084_1_2,1999,18,0.0,1,3,6.0,0,1,0,1,0
150084_1_3,1999,18,0.0,1,3,6.0,0,1,0,1,0
150084_2_1,2012,29,0.0,1,2,6.0,0,0,1,0,0
150084_2_2,2012,23,0.0,1,2,6.0,0,0,1,0,0
